enabled,priority_rank,source_origin,source_type,source_ref,source_title,source_language,author_name,channel_url,description,keywords,published,published_at,published_post_ids
true,131,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/by0p7mZ209M,Псалом 119:1-7 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,132,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/aCFhXE-vfDw,Псалом 116:1-2 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,133,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/JmLr88kZ6Ao,Псалом 97:1-4 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,134,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/h2I65BJ1paI,Ecclesiastes 3:1-5 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,135,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/UTWlKaLIw6Q,Исаия 61:9-11 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,136,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/EmsxN4IZK5M,Galatians 5:22-26 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,137,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/b23SdHa_-Ps,Второзаконие 30:11-15 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,138,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/PMHAcjSWkDc,Галатам 5:19-21 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,139,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/tV3RrUaIoUc,Исаия 61:1-7 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,140,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/8Rgd9mjaUvY,Второзаконие 30:9-10 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,141,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/2ae_Oll178c,Филиппийцам 2:16-18 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,142,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/NLjHQAb0zhE,Галатам 5:13-18 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,143,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/kUQ6YxDlxuw,Deuteronomy 30:4-8 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,144,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/-GdS3HukgUA,Исаия 55:10-13 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,145,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/MbaChwCxdL0,Филиппийцам 2:12-15 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,146,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/dcH6BtnLW78,Галатам 5:7-12 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,147,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/IOnfIjKt6tE,Филиппийцам 2:5-11 современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,148,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/lLQbwGb5E3E,Филиппийцам 2:1-4  современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,149,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/xhNTzpHcxGA,Исаии 55:6-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,150,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/w28gFbs1qVQ,Второзаконие 30:1-3 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,151,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/19tKMSFdHq8,Галатам 5:1-6 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,152,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/wL5I4bUEb_g,Исаии 55:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,153,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Md5gDTNDSsA,Псалом 38:13-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,154,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/T4Cm49PCdmg,Ecclesiastes 5:12-19 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,155,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/zibOy_nUroc,Псалом 62:7-12 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,156,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/XxLjkhnEiME,Екклесиаста 5:6-11 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,157,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Ss2vMmlyklA,Псалом 38:7-12 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,158,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/pzUZoqClWLw,Екклесиаста 4:13-17 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,159,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Ny2qvm0Ycsc,Екклесиаста 4:8-12 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,160,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/MIuy6K053pI,Екклесиаста 5:1-6 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,161,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Ot5dQXuqOC4,Псалом 62:2-6 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,162,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/_2kfS2PepDY,Екклесиаста 4:1-7 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,163,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/l49wMyU6fKg,Псалом 38:2-6 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,164,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/MQ6Jtb1J0EQ,Исаия 64:9-12  в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,165,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/5k4uftX3mNQ,Daniel 9:18-20 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,166,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/bNHeBDPp7Qc,Psalm 36:10-15 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,167,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/TWOYkLEtvMA,Псалом 36:20-22  в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,168,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/6P2kOesXUcM,Екклесиаста 3:19-22  в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,169,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Ly-7BvM3DE8,Даниила 9:15-17 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,170,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/paPVDrboptc,Исход 15:16-18 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,171,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Ktmm6DeeS9I,Psalm 36:35-40 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,172,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/g_VJmhAPCyc,Псалом 76:5-10 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,173,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/QGyowHxmi8g,Псалом 96:10-12 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,174,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/QEGFpL6DYXQ,Екклесиаста 3:6-8 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,175,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/cywx7yITPqE,Исаии 64:7-8 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,176,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/1lR68FZCT1o,Луки 24:46-51 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,177,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/W_RFni1l8K0,Луки 24:36-39 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,178,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/fW3XAPN3mqo,Луки 24:5-8 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,179,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/DSBx_Tl0SFI,Луки 23:39-46 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,180,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/yt_YLHlI1_I,Луки 22:25-30 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,181,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/UIYIl6qIsR8,Luke 22:15-22 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,182,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ojvK4Lag5LI,Псалом 36:30-34 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,183,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/eu52gt_O6XI,Исаии 64:4-6 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,184,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/RaMVtlihZss,Псалом 96:6-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,185,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/BunDjjzxibo,Даниила 9:12-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,186,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/b49JvrklOBQ,Псалом 36:27-29 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,187,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ARpbNFnjl5Q,Исаии 64:1-3 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,188,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/CoyQlUAj0yA,Псалом 96:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,189,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/sQSfFeFtoZc,Daniel 9:8-11 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,190,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/9AF7runuHGo,Псалом 36:23-26 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,191,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Pxwm7wYsVz0,Daniel 9:4-7 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,192,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ylw874xit58,Псалом 36:16-19 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,193,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/7F6zfLYIt8g,Psalm 76:17-21 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,194,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/BVU2go57P_w,Псалом 36:5-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,195,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/90Cp9Q6iDdY,Екклесиаста 3:15-18 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,196,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/h1LU-yoAKe4,Псалом 36:1-4 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,197,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Mfdd8FY4Je4,Исход 15:11-15 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,198,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/QTGIeqOTXdo,Psalm 76:11-16 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,199,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/HG1DhHbLHRc,Марка 4:37-41 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,200,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Wnv0cUmLIe8,Ecclesiastes 3:9-14 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,201,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/_cZ0jNR9__Q,Псалом 23:7-10 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,202,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ISzcaEqGPi4,Исход 15:6-10 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,203,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/C9sa2f12ds4,Псалом 23:1-6 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,204,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Tj0_7k-eEFI,Псалом 76:2-4 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,205,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/IiAJkuj9lF4,Псалом 7:15-18 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,206,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/wxU1XB_7Nww,Exodus 15:1-5 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,207,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/tYrqcj53C4Y,Псалом 7:11-14 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,208,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/k9NiRcl5gT8,Psalm 7:7-10 (NKJV) #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,209,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/vcUJpYrpzPM,Псалом 7:2-6 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,210,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/JduYB3QlKAk,Псалом 92:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,211,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/OeVoGWLQSnU,Псалом 13:4-7 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,212,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/s531zUYk-AI,Псалом 106:39-43 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,213,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/-VI32h_HUzk,Псалом 13:1-3 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,214,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/G6C2bSOHJ5w,Псалом 99:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,215,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/4BbOKeO5fEI,Псалом 141:5-7 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,216,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/nLHOLcTs1J4,Псалом 103:31-35 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,217,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/PkXOyhNvI2M,Псалом 5:12-13 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,218,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/QUNfjey6ulQ,Псалом 98:5-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,219,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/8_cSewEevU4,Псалом 90:14-16 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,220,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/CKtkbEhnNYA,Псалом 106:31-38 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,221,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/sZ6yKnTuA1E,Psalm 5:2-7 (NKJV) #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,222,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/0DUs8s4VyGY,Псалом 103:19-26 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,223,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/espIm89JAGg,Псалом 90:9-13 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,224,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Mjs9FlDkC8E,Псалом 98:1-4 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,225,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Tst5q5-zOuc,Psalm 93:16-18 (NKJV) #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,226,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/99ou0a75Lic,Psalm 118:26-29 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,227,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/AtnwDiyF9r8,Псалом 90:5-8 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,228,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/XoIMrX-qIpw,Псалом 106:23-30 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,229,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/mndxFbz6VVk,Псалом 18:6-10 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,230,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/WV7Ul73FLYM,Псалом 103:10-18 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,231,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/lz6THITYLdM,Псалом 90:1-4 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,232,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/EoTjrucNL08,Псалом 106:17-22 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,233,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/au2-g5HrPN0,Псалом 18:2-5 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,234,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/BxPN6zPGwRw,Psalm 103:1-9 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,235,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/q0VPG88qDWc,Psalm 106:10-16 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,236,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/XYk1WQvRRBk,Псалом 16:13-15 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,237,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/aj_2m-RmjNI,Psalm 118:21-25 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,238,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ddgrwf_GyzU,Proverbs 3:5-10 (NKJV) #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,239,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/LxcjU2XZ8QI,Римлянам 8:5-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,240,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/T6mCUdHbRE8,Psalm 16:1-5 (NKJV) #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,241,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/VuHJpvBYK78,Псалом 106:1-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,242,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/hKelgmwokzc,Proverbs 3:1-4 (NKJV) #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,243,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/-m6cq1CTVGU,Псалом 117:15-20 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,244,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/wWZ6v0RqqKA,Псалом 6:7-11 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,245,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/F2X7irwE9Ko,Псалом 117:10-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,246,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/rIt9WwLJiao,Притчи 11:28-31 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,247,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/UPxKrh68_bc,Римлянам 8:10-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,248,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/syLy5sN89Vg,Псалом 6:2-6 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,249,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ZY9OU8VM5Us,Псалом 117:1-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,250,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/mltHB8_HBhc,Псалом 118:81-88 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,251,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/cXeyfbsJXME,Псалом 24:1-5 (BTI) #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,252,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/PX-DuXE0XMA,Римлянам 8:35-39 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,253,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/gDRXfclJ2vI,Псалом 148:1-6 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,254,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/R7X224ckXYA,Псалом 126:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,255,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/mlE0atJZuhs,Psalm 22:4-6 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,256,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/npJyHHp30n0,Romans 8:31-34 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,257,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/iUaz2Z9yx9o,Псалом 122:1-4 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,258,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/-kIvztPU2_k,Римлянам 8:26-30 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
